slug,snapshots_checked,mismatches,stale_explained,n_events
btc-updown-15m-1777899600,218,6,2,53818
btc-updown-15m-1777904100,162,0,0,40147
btc-updown-15m-1777908600,364,4,2,89543
btc-updown-15m-1777913100,196,6,4,47938
btc-updown-15m-1777917600,192,0,0,47458
btc-updown-15m-1777922100,92,0,0,22734
btc-updown-15m-1777926600,84,2,2,20927
btc-updown-15m-1777931100,134,2,0,33258
btc-updown-15m-1777935600,54,0,0,13699
btc-updown-15m-1777940100,106,2,0,26107
btc-updown-15m-1777944600,190,0,0,46185
btc-updown-15m-1777949100,50,0,0,12351
btc-updown-15m-1777953600,154,0,0,37822
btc-updown-15m-1777958100,92,0,0,22906
btc-updown-15m-1777962600,144,0,0,35457
btc-updown-15m-1777967100,72,2,0,17874
btc-updown-15m-1777971600,48,0,0,11867
btc-updown-15m-1777976100,94,0,0,23135
btc-updown-15m-1777980600,124,0,0,30809
btc-updown-15m-1777985100,152,4,2,37275
btc-updown-15m-1777989600,276,4,0,67863
btc-updown-15m-1777994100,282,2,0,68842
btc-updown-15m-1777998600,76,0,0,19111
btc-updown-15m-1778003100,184,0,0,45310
btc-updown-15m-1778007600,136,2,0,33757
btc-updown-15m-1778012100,190,2,0,46799
btc-updown-15m-1778016600,208,2,0,51291
btc-updown-15m-1778021100,206,8,8,50285
btc-updown-15m-1778025600,80,2,2,19677
btc-updown-15m-1778030100,118,0,0,29321
btc-updown-15m-1778034600,206,4,2,50506
btc-updown-15m-1778039100,180,4,0,44192
btc-updown-15m-1778043600,174,2,2,43174
btc-updown-15m-1778048100,142,0,0,34606
btc-updown-15m-1778052600,64,0,0,15717
btc-updown-15m-1778057100,208,4,4,50248
btc-updown-15m-1778061600,214,4,2,52189
btc-updown-15m-1778066100,118,2,0,29080
btc-updown-15m-1778070600,206,0,0,50517
btc-updown-15m-1778075100,180,0,0,44368
btc-updown-15m-1778079600,224,0,0,54776
btc-updown-15m-1778084100,164,2,2,40539
btc-updown-15m-1778088600,212,2,0,51219
btc-updown-15m-1778093100,198,0,0,48208
btc-updown-15m-1778097600,78,0,0,19209
btc-updown-15m-1778102100,0,0,0,292
btc-updown-15m-1778106600,130,2,0,32353
btc-updown-15m-1778111100,132,0,0,32355
btc-updown-15m-1778115600,274,6,6,67321
btc-updown-15m-1778120100,196,2,0,48257
btc-updown-15m-1778124600,138,0,0,34112
btc-updown-15m-1778129100,114,2,0,28343
btc-updown-15m-1778133600,100,0,0,24529
btc-updown-15m-1778138100,156,2,2,38452
btc-updown-15m-1778142600,140,2,2,34816
btc-updown-15m-1778147100,164,0,0,40654
btc-updown-15m-1778151600,144,0,0,35589
btc-updown-15m-1778157000,200,4,0,49281
btc-updown-15m-1778161500,330,4,2,81108
btc-updown-15m-1778166000,342,2,2,84302
btc-updown-15m-1778170500,344,6,2,84280
btc-updown-15m-1778175000,184,0,0,45346
btc-updown-15m-1778179500,286,2,2,70366
btc-updown-15m-1778184000,122,0,0,29961
btc-updown-15m-1778188500,104,0,0,25646
btc-updown-15m-1778193000,150,2,0,36867
btc-updown-15m-1778197500,138,0,0,33617
btc-updown-15m-1778202000,160,2,0,39289
btc-updown-15m-1778206500,132,0,0,32546
btc-updown-15m-1778211000,154,2,2,38179
btc-updown-15m-1778215500,94,0,0,23639
btc-updown-15m-1778220000,106,0,0,26108
btc-updown-15m-1778224500,188,2,2,45878
btc-updown-15m-1778229000,132,2,0,32348
btc-updown-15m-1778233500,180,2,0,43951
btc-updown-15m-1778238000,242,6,2,58990
btc-updown-15m-1778242500,194,2,0,47473
btc-updown-15m-1778247000,280,2,0,68604
btc-updown-15m-1778251500,246,0,0,60753
btc-updown-15m-1778256000,138,2,0,33953
btc-updown-15m-1778260500,146,0,0,36088
btc-updown-15m-1778265000,208,4,0,50816
btc-updown-15m-1778269500,156,2,2,38340
btc-updown-15m-1778274000,120,2,0,29640
btc-updown-15m-1778278500,126,0,0,31052
btc-updown-15m-1778283000,112,0,0,27504
btc-updown-15m-1778287500,138,2,0,33674
btc-updown-15m-1778292000,78,2,0,19333
btc-updown-15m-1778296500,104,0,0,25296
btc-updown-15m-1778301000,108,2,0,26310
btc-updown-15m-1778305500,56,0,0,13889
btc-updown-15m-1778310000,58,0,0,14281
btc-updown-15m-1778314500,74,0,0,18215
btc-updown-15m-1778319000,102,0,0,24694
btc-updown-15m-1778323500,44,0,0,11096
btc-updown-15m-1778328000,94,2,2,22786
btc-updown-15m-1778332500,54,0,0,13518
btc-updown-15m-1778337000,118,0,0,28932
btc-updown-15m-1778341500,98,0,0,24292
btc-updown-15m-1778346000,108,2,0,26488
btc-updown-15m-1778350500,98,2,0,23893
btc-updown-15m-1778355000,96,0,0,23435
btc-updown-15m-1778359500,110,4,0,26549
btc-updown-15m-1778364000,108,0,0,26323
btc-updown-15m-1778368500,114,0,0,28289
btc-updown-15m-1778373000,116,6,0,28133
btc-updown-15m-1778377500,138,0,0,34038
btc-updown-15m-1778382000,110,0,0,26822
btc-updown-15m-1778386500,106,0,0,26283
btc-updown-15m-1778391000,104,0,0,24908
btc-updown-15m-1778395500,100,0,0,24708
btc-updown-15m-1778400000,122,2,0,30036
btc-updown-15m-1778404500,94,0,0,22968
btc-updown-15m-1778409000,100,2,0,24572
btc-updown-15m-1778413500,118,4,2,27964
btc-updown-15m-1778418000,120,2,2,29250
btc-updown-15m-1778422500,102,2,0,24996
btc-updown-15m-1778427000,106,2,2,26027
btc-updown-15m-1778431500,114,4,4,27706
btc-updown-15m-1778436000,142,0,0,34317
btc-updown-15m-1778440500,96,0,0,23505
btc-updown-15m-1778445000,148,2,0,36077
btc-updown-15m-1778449500,186,2,0,45237
btc-updown-15m-1778454000,136,0,0,33396
btc-updown-15m-1778458500,228,10,6,55479
btc-updown-15m-1778463000,202,2,0,50077
btc-updown-15m-1778467500,188,2,0,46119
btc-updown-15m-1778472000,168,2,2,41319
btc-updown-15m-1778476500,114,0,0,28075
btc-updown-15m-1778481000,154,4,0,37699
btc-updown-15m-1778485500,172,2,0,41741
btc-updown-15m-1778490000,98,0,0,24481
btc-updown-15m-1778494500,100,0,0,24509
btc-updown-15m-1778499000,120,2,2,29349
btc-updown-15m-1778503500,130,2,0,31851
btc-updown-15m-1778508000,144,0,0,34991
btc-updown-15m-1778512500,260,0,0,63691
btc-updown-15m-1778517000,256,2,0,62099
btc-updown-15m-1778521500,216,0,0,52652
btc-updown-15m-1778526000,214,2,0,52396
btc-updown-15m-1778530500,230,2,2,56037
btc-updown-15m-1778535000,162,4,2,39344
btc-updown-15m-1778539500,144,0,0,35549
btc-updown-15m-1778544000,180,4,2,44361
btc-updown-15m-1778548500,252,4,0,61445
btc-updown-15m-1778553000,128,0,0,31357
btc-updown-15m-1778557500,122,2,0,30662
btc-updown-15m-1778562000,168,2,0,41443
btc-updown-15m-1778566500,172,2,0,41870
btc-updown-15m-1778571000,216,0,0,52919
btc-updown-15m-1778575500,134,0,0,33158
btc-updown-15m-1778580000,176,8,2,42721
btc-updown-15m-1778584500,228,0,0,55248
btc-updown-15m-1778589000,200,2,2,48891
btc-updown-15m-1778593500,98,2,2,23973
btc-updown-15m-1778598000,230,2,2,55845
btc-updown-15m-1778602500,162,0,0,39266
btc-updown-15m-1778607000,160,2,0,38810
btc-updown-15m-1778611500,162,4,2,39655
btc-updown-15m-1778616000,140,0,0,33721
btc-updown-15m-1778620500,106,0,0,25997
btc-updown-15m-1778625000,144,0,0,35400
btc-updown-15m-1778629500,128,0,0,31421
btc-updown-15m-1778634000,122,2,0,29982
btc-updown-15m-1778638500,118,4,0,28412
btc-updown-15m-1778643000,148,2,2,36328
btc-updown-15m-1778647500,130,2,2,32083
btc-updown-15m-1778652000,96,0,0,23493
btc-updown-15m-1778656500,82,2,0,20049
btc-updown-15m-1778661000,162,2,0,38673
btc-updown-15m-1778665500,144,4,0,35572
btc-updown-15m-1778670000,106,0,0,25523
btc-updown-15m-1778674500,112,4,4,27530
btc-updown-15m-1778679000,150,4,0,36791
btc-updown-15m-1778683500,256,6,2,62318
btc-updown-15m-1778688000,200,2,2,47633
btc-updown-15m-1778692500,158,2,0,38960
btc-updown-15m-1778697000,192,2,2,46972
btc-updown-15m-1778701500,186,6,0,45716
btc-updown-15m-1778706000,92,0,0,22772
btc-updown-15m-1778710500,108,0,0,26849
btc-updown-15m-1778715000,126,6,2,30833
