month,t_sec,band_c,n,n_up_wins,p_up,med_spread
2026-05,870,2,10,1,0.1,0.01
2026-05,870,4,4,0,0.0,0.01
2026-05,870,6,3,0,0.0,0.01
2026-05,870,10,2,0,0.0,0.01
2026-05,870,12,1,0,0.0,0.01
2026-05,870,14,2,1,0.5,0.01
2026-05,870,16,2,0,0.0,0.0075
2026-05,870,20,1,0,0.0,0.01
2026-05,870,22,1,0,0.0,0.02
2026-05,870,26,2,1,0.5,0.0055
2026-05,870,28,2,0,0.0,0.01
2026-05,870,30,3,1,0.3333,0.01
2026-05,870,32,2,1,0.5,0.015
2026-05,870,42,1,0,0.0,0.01
2026-05,870,44,2,2,1.0,0.01
2026-05,870,46,1,0,0.0,0.01
2026-05,870,48,1,1,1.0,0.01
2026-05,870,50,1,1,1.0,0.01
2026-05,870,52,1,0,0.0,0.01
2026-05,870,54,2,1,0.5,0.01
2026-05,870,56,2,1,0.5,0.025
2026-05,870,58,2,2,1.0,0.01
2026-05,870,62,1,1,1.0,0.01
2026-05,870,64,2,2,1.0,0.015
2026-05,870,66,1,1,1.0,0.04
2026-05,870,70,1,1,1.0,0.01
2026-05,870,78,2,1,0.5,0.01
2026-05,870,82,1,1,1.0,0.01
2026-05,870,84,2,2,1.0,0.0055
2026-05,870,88,1,1,1.0,0.02
2026-05,870,92,2,2,1.0,0.01
2026-05,870,94,3,3,1.0,0.01
2026-05,870,96,9,8,0.8889,0.01
2026-05,870,98,24,24,1.0,0.0025
2026-05,875,0,23,0,0.0,0.009
2026-05,875,2,11,1,0.0909,0.01
2026-05,875,4,2,0,0.0,0.01
2026-05,875,6,2,0,0.0,0.01
2026-05,875,8,2,0,0.0,0.01
2026-05,875,10,2,0,0.0,0.01
2026-05,875,12,3,0,0.0,0.01
2026-05,875,14,1,0,0.0,0.001
2026-05,875,18,1,0,0.0,0.01
2026-05,875,22,1,0,0.0,0.01
2026-05,875,24,1,0,0.0,0.01
2026-05,875,26,2,1,0.5,0.01
2026-05,875,32,1,0,0.0,0.01
2026-05,875,34,2,2,1.0,0.1
2026-05,875,36,2,2,1.0,0.01
2026-05,875,38,3,1,0.3333,0.01
2026-05,875,44,1,0,0.0,0.01
2026-05,875,46,2,1,0.5,0.02
2026-05,875,50,1,1,1.0,0.01
2026-05,875,56,1,0,0.0,0.02
2026-05,875,58,4,4,1.0,0.01
2026-05,875,60,1,1,1.0,0.01
2026-05,875,66,1,0,0.0,0.01
2026-05,875,68,2,2,1.0,0.01
2026-05,875,72,1,1,1.0,0.01
2026-05,875,82,1,0,0.0,0.01
2026-05,875,84,2,2,1.0,0.01
2026-05,875,86,2,2,1.0,0.01
2026-05,875,88,1,1,1.0,0.01
2026-05,875,92,2,1,0.5,0.01
2026-05,875,94,2,2,1.0,0.01
2026-05,875,96,8,8,1.0,0.01
2026-05,875,98,25,25,1.0,0.007
2026-05,880,0,24,0,0.0,0.009
2026-05,880,2,12,1,0.0833,0.01
2026-05,880,4,2,0,0.0,0.01
2026-05,880,10,3,0,0.0,0.01
2026-05,880,12,2,0,0.0,0.01
2026-05,880,14,1,0,0.0,0.09
2026-05,880,18,1,1,1.0,0.01
2026-05,880,22,1,0,0.0,0.01
2026-05,880,26,2,0,0.0,0.065
2026-05,880,28,2,0,0.0,0.0055
2026-05,880,30,1,1,1.0,0.01
2026-05,880,32,2,1,0.5,0.01
2026-05,880,36,1,1,1.0,0.01
2026-05,880,38,2,0,0.0,0.01
2026-05,880,40,1,0,0.0,0.02
2026-05,880,42,1,1,1.0,0.05
2026-05,880,44,1,0,0.0,0.01
2026-05,880,46,1,0,0.0,0.09
2026-05,880,50,2,1,0.5,0.02
2026-05,880,60,2,2,1.0,0.01
2026-05,880,64,2,2,1.0,0.02
2026-05,880,66,2,2,1.0,0.155
2026-05,880,70,1,1,1.0,0.02
2026-05,880,76,1,0,0.0,0.01
2026-05,880,80,1,1,1.0,0.01
2026-05,880,82,1,0,0.0,0.01
2026-05,880,86,2,2,1.0,0.01
2026-05,880,88,3,3,1.0,0.01
2026-05,880,90,1,1,1.0,0.01
2026-05,880,94,3,3,1.0,0.01
2026-05,880,96,8,8,1.0,0.015
2026-05,880,98,25,25,1.0,0.003
2026-05,885,0,18,0,0.0,0.009
2026-05,885,2,10,0,0.0,0.015
2026-05,885,4,2,1,0.5,0.015
2026-05,885,6,1,0,0.0,0.01
2026-05,885,8,2,0,0.0,0.01
2026-05,885,12,1,0,0.0,0.01
2026-05,885,14,1,0,0.0,0.097
2026-05,885,16,1,0,0.0,0.01
2026-05,885,18,1,0,0.0,0.14
2026-05,885,22,3,0,0.0,0.01
2026-05,885,26,2,2,1.0,0.065
2026-05,885,30,1,0,0.0,0.01
2026-05,885,32,3,2,0.6667,0.01
2026-05,885,34,1,0,0.0,0.01
2026-05,885,38,2,0,0.0,0.01
2026-05,885,42,1,1,1.0,0.01
2026-05,885,46,3,0,0.0,0.01
2026-05,885,50,1,1,1.0,0.01
2026-05,885,62,1,1,1.0,0.01
2026-05,885,66,3,2,0.6667,0.01
2026-05,885,70,1,1,1.0,0.01
2026-05,885,74,1,1,1.0,0.01
2026-05,885,80,1,1,1.0,0.01
2026-05,885,86,3,3,1.0,0.01
2026-05,885,88,1,1,1.0,0.01
2026-05,885,90,1,1,1.0,0.02
2026-05,885,92,3,3,1.0,0.01
2026-05,885,94,1,1,1.0,0.01
2026-05,885,96,8,8,1.0,0.01
2026-05,885,98,22,22,1.0,0.0065
2026-05,890,0,11,0,0.0,0.009
2026-05,890,2,9,0,0.0,0.01
2026-05,890,4,1,0,0.0,0.03
2026-05,890,6,2,0,0.0,0.01
2026-05,890,8,1,0,0.0,0.01
2026-05,890,14,2,0,0.0,0.04
2026-05,890,16,1,0,0.0,0.018
2026-05,890,18,1,1,1.0,0.07
2026-05,890,20,2,1,0.5,0.025
2026-05,890,22,3,0,0.0,0.01
2026-05,890,24,1,0,0.0,0.01
2026-05,890,30,2,2,1.0,0.08
2026-05,890,40,2,0,0.0,0.06
2026-05,890,50,3,2,0.6667,0.4
2026-05,890,52,2,0,0.0,0.04
2026-05,890,54,1,1,1.0,0.06
2026-05,890,56,1,0,0.0,0.01
2026-05,890,58,1,1,1.0,0.17
2026-05,890,64,2,1,0.5,0.01
2026-05,890,66,1,1,1.0,0.06
2026-05,890,68,1,1,1.0,0.02
2026-05,890,70,1,1,1.0,0.01
2026-05,890,78,1,0,0.0,0.16
2026-05,890,80,1,1,1.0,0.01
2026-05,890,82,2,2,1.0,0.04
2026-05,890,84,2,2,1.0,0.2945
2026-05,890,86,2,2,1.0,0.0125
2026-05,890,90,1,1,1.0,0.01
2026-05,890,92,1,1,1.0,0.03
2026-05,890,94,1,1,1.0,0.01
2026-05,890,96,7,7,1.0,0.01
2026-05,890,98,18,17,0.9444,0.007
2026-05,895,0,10,0,0.0,0.01
2026-05,895,2,6,0,0.0,0.01
2026-05,895,4,2,0,0.0,0.01
2026-05,895,6,1,1,1.0,0.07
2026-05,895,8,1,0,0.0,0.01
2026-05,895,10,3,0,0.0,0.02
2026-05,895,12,2,1,0.5,0.05
2026-05,895,14,4,3,0.75,0.155
2026-05,895,16,2,1,0.5,0.085
2026-05,895,22,2,2,1.0,0.025
2026-05,895,24,1,0,0.0,0.04
2026-05,895,26,3,2,0.6667,0.14
2026-05,895,34,2,1,0.5,0.305
2026-05,895,38,1,0,0.0,0.01
2026-05,895,40,1,0,0.0,0.79
2026-05,895,42,1,1,1.0,0.05
2026-05,895,50,4,2,0.5,0.255
2026-05,895,52,1,0,0.0,0.01
2026-05,895,56,1,0,0.0,0.05
2026-05,895,58,1,1,1.0,0.07
2026-05,895,60,1,1,1.0,0.75
2026-05,895,62,1,0,0.0,0.35
2026-05,895,66,2,2,1.0,0.22
2026-05,895,68,1,1,1.0,0.01
2026-05,895,70,1,0,0.0,0.01
2026-05,895,72,1,1,1.0,0.01
2026-05,895,74,1,1,1.0,0.009
2026-05,895,76,1,0,0.0,0.14
2026-05,895,80,1,1,1.0,0.19
2026-05,895,84,1,1,1.0,0.01
2026-05,895,86,1,1,1.0,0.01
2026-05,895,88,1,1,1.0,0.01
2026-05,895,90,2,2,1.0,0.02
2026-05,895,94,2,2,1.0,0.01
2026-05,895,96,4,3,0.75,0.025
2026-05,895,98,8,8,1.0,0.007
2026-05,897,0,8,0,0.0,0.01
2026-05,897,2,5,0,0.0,0.02
2026-05,897,4,2,0,0.0,0.01
2026-05,897,6,1,0,0.0,0.01
2026-05,897,8,2,1,0.5,0.085
2026-05,897,26,1,0,0.0,0.06
2026-05,897,34,2,1,0.5,0.065
2026-05,897,36,1,1,1.0,0.16
2026-05,897,42,2,2,1.0,0.085
2026-05,897,50,6,4,0.6667,0.065
2026-05,897,52,1,1,1.0,0.65
2026-05,897,54,1,1,1.0,0.01
2026-05,897,56,1,0,0.0,0.03
2026-05,897,60,1,1,1.0,0.59
2026-05,897,64,2,2,1.0,0.35
2026-05,897,66,2,1,0.5,0.355
2026-05,897,70,1,1,1.0,0.06
2026-05,897,74,2,2,1.0,0.0075
2026-05,897,80,1,1,1.0,0.16
2026-05,897,88,2,2,1.0,0.015
2026-05,897,90,1,1,1.0,0.05
2026-05,897,92,1,1,1.0,0.01
2026-05,897,94,1,1,1.0,0.01
2026-05,897,96,4,4,1.0,0.03
2026-05,897,98,10,10,1.0,0.009
2026-05,899,0,4,0,0.0,0.009
2026-05,899,2,2,0,0.0,0.01
2026-05,899,6,1,0,0.0,0.05
2026-05,899,16,1,0,0.0,0.25
2026-05,899,20,1,0,0.0,0.15
2026-05,899,32,1,1,1.0,0.42
2026-05,899,38,1,0,0.0,0.2
2026-05,899,42,2,1,0.5,0.42
2026-05,899,46,1,0,0.0,0.04
2026-05,899,48,2,2,1.0,0.05
2026-05,899,50,3,1,0.3333,0.01
2026-05,899,54,1,1,1.0,0.002
2026-05,899,64,1,1,1.0,0.34
2026-05,899,70,1,0,0.0,0.4
2026-05,899,72,2,2,1.0,0.14
2026-05,899,74,2,2,1.0,0.0125
2026-05,899,80,1,1,1.0,0.1
2026-05,899,84,2,2,1.0,0.14
2026-05,899,88,1,1,1.0,0.01
2026-05,899,90,1,1,1.0,0.01
2026-05,899,96,1,1,1.0,0.01
2026-05,899,98,4,4,1.0,0.01
2026-05,900,0,1,0,0.0,0.001
2026-05,900,2,2,0,0.0,0.0105
2026-05,900,6,1,1,1.0,0.01
2026-05,900,14,1,0,0.0,0.06
2026-05,900,24,1,1,1.0,0.02
2026-05,900,32,1,0,0.0,0.64
2026-05,900,46,1,0,0.0,0.04
2026-05,900,50,2,1,0.5,0.01
2026-05,900,52,1,0,0.0,0.05
2026-05,900,64,2,2,1.0,0.08
2026-05,900,74,1,0,0.0,0.01
2026-05,900,82,1,1,1.0,0.27
2026-05,900,86,1,1,1.0,0.07
2026-05,900,90,1,1,1.0,0.05
2026-05,900,92,1,1,1.0,0.06
2026-05,900,94,1,1,1.0,0.04
2026-05,900,98,1,1,1.0,0.001
ALL,840,0,155,2,0.0129,0.007
ALL,840,2,83,4,0.0482,0.01
ALL,840,4,32,1,0.0313,0.01
ALL,840,6,31,4,0.129,0.01
ALL,840,8,25,2,0.08,0.02
ALL,840,10,25,1,0.04,0.01
ALL,840,12,15,2,0.1333,0.02
ALL,840,14,19,5,0.2632,0.01
ALL,840,16,13,0,0.0,0.02
ALL,840,18,14,5,0.3571,0.01
ALL,840,20,13,2,0.1538,0.01
ALL,840,22,15,3,0.2,0.01
ALL,840,24,10,2,0.2,0.01
ALL,840,26,10,1,0.1,0.01
ALL,840,28,16,4,0.25,0.01
ALL,840,30,9,3,0.3333,0.01
ALL,840,32,9,2,0.2222,0.01
ALL,840,34,7,1,0.1429,0.01
ALL,840,36,5,4,0.8,0.01
ALL,840,38,10,3,0.3,0.01
ALL,840,40,10,4,0.4,0.015
ALL,840,42,6,2,0.3333,0.03
ALL,840,44,15,8,0.5333,0.01
ALL,840,46,9,4,0.4444,0.01
ALL,840,48,17,9,0.5294,0.01
ALL,840,50,37,20,0.5405,0.01
ALL,840,52,13,5,0.3846,0.01
ALL,840,54,13,9,0.6923,0.01
ALL,840,56,18,8,0.4444,0.01
ALL,840,58,16,11,0.6875,0.01
ALL,840,60,7,3,0.4286,0.01
ALL,840,62,6,1,0.1667,0.01
ALL,840,64,7,4,0.5714,0.02
ALL,840,66,8,5,0.625,0.015
ALL,840,68,16,13,0.8125,0.05
ALL,840,70,13,7,0.5385,0.02
ALL,840,72,11,6,0.5455,0.01
ALL,840,74,7,5,0.7143,0.02
ALL,840,76,11,9,0.8182,0.02
ALL,840,78,8,6,0.75,0.01
ALL,840,80,10,6,0.6,0.01
ALL,840,82,13,9,0.6923,0.01
ALL,840,84,18,17,0.9444,0.01
ALL,840,86,22,17,0.7727,0.01
ALL,840,88,23,21,0.913,0.02
ALL,840,90,28,24,0.8571,0.01
ALL,840,92,33,31,0.9394,0.01
ALL,840,94,57,55,0.9649,0.01
ALL,840,96,93,89,0.957,0.01
ALL,840,98,170,169,0.9941,0.007
ALL,845,0,148,0,0.0,0.007
ALL,845,2,75,5,0.0667,0.01
ALL,845,4,32,1,0.0313,0.01
ALL,845,6,27,5,0.1852,0.01
ALL,845,8,23,0,0.0,0.01
ALL,845,10,22,1,0.0455,0.01
ALL,845,12,19,1,0.0526,0.01
ALL,845,14,18,2,0.1111,0.015
ALL,845,16,12,4,0.3333,0.015
ALL,845,18,18,4,0.2222,0.01
ALL,845,20,11,1,0.0909,0.02
ALL,845,22,13,1,0.0769,0.01
ALL,845,24,11,4,0.3636,0.01
ALL,845,26,16,3,0.1875,0.01
ALL,845,28,12,3,0.25,0.01
ALL,845,30,8,2,0.25,0.02
ALL,845,32,9,2,0.2222,0.01
ALL,845,34,9,2,0.2222,0.03
ALL,845,36,9,2,0.2222,0.02
ALL,845,38,9,5,0.5556,0.03
ALL,845,40,8,4,0.5,0.02
ALL,845,42,12,8,0.6667,0.025
ALL,845,44,7,4,0.5714,0.01
ALL,845,46,10,7,0.7,0.01
ALL,845,48,16,9,0.5625,0.01
ALL,845,50,40,19,0.475,0.015
ALL,845,52,12,4,0.3333,0.01
ALL,845,54,12,6,0.5,0.01
ALL,845,56,14,10,0.7143,0.02
ALL,845,58,8,5,0.625,0.01
ALL,845,60,5,1,0.2,0.02
ALL,845,62,11,6,0.5455,0.01
ALL,845,64,14,6,0.4286,0.01
ALL,845,66,10,7,0.7,0.015
ALL,845,68,11,9,0.8182,0.02
ALL,845,70,4,3,0.75,0.045
ALL,845,72,7,4,0.5714,0.01
ALL,845,74,9,7,0.7778,0.01
ALL,845,76,14,10,0.7143,0.015
ALL,845,78,9,6,0.6667,0.01
ALL,845,80,10,7,0.7,0.015
ALL,845,82,11,9,0.8182,0.01
ALL,845,84,22,19,0.8636,0.01
ALL,845,86,18,16,0.8889,0.015
ALL,845,88,26,21,0.8077,0.01
ALL,845,90,21,20,0.9524,0.01
ALL,845,92,31,28,0.9032,0.01
ALL,845,94,37,36,0.973,0.01
ALL,845,96,98,95,0.9694,0.01
ALL,845,98,167,166,0.994,0.007
ALL,850,0,146,1,0.0068,0.007
ALL,850,2,61,2,0.0328,0.01
ALL,850,4,46,5,0.1087,0.01
ALL,850,6,29,3,0.1034,0.01
ALL,850,8,24,0,0.0,0.01
ALL,850,10,14,1,0.0714,0.01
ALL,850,12,19,2,0.1053,0.01
ALL,850,14,17,2,0.1176,0.02
ALL,850,16,15,5,0.3333,0.01
ALL,850,18,15,1,0.0667,0.02
ALL,850,20,9,2,0.2222,0.01
ALL,850,22,17,3,0.1765,0.02
ALL,850,24,15,2,0.1333,0.01
ALL,850,26,5,1,0.2,0.01
ALL,850,28,7,2,0.2857,0.01
ALL,850,30,13,4,0.3077,0.01
ALL,850,32,8,3,0.375,0.01
ALL,850,34,12,5,0.4167,0.01
ALL,850,36,8,3,0.375,0.015
ALL,850,38,15,5,0.3333,0.02
ALL,850,40,12,4,0.3333,0.02
ALL,850,42,2,1,0.5,0.01
ALL,850,44,6,2,0.3333,0.01
ALL,850,46,12,7,0.5833,0.01
ALL,850,48,15,8,0.5333,0.01
ALL,850,50,32,14,0.4375,0.02
ALL,850,52,12,6,0.5,0.01
ALL,850,54,17,11,0.6471,0.01
ALL,850,56,11,6,0.5455,0.01
ALL,850,58,9,6,0.6667,0.01
ALL,850,60,9,5,0.5556,0.01
ALL,850,62,6,2,0.3333,0.01
ALL,850,64,10,7,0.7,0.01
ALL,850,66,5,5,1.0,0.02
ALL,850,68,10,5,0.5,0.025
ALL,850,70,13,9,0.6923,0.01
ALL,850,72,4,2,0.5,0.01
ALL,850,74,10,9,0.9,0.01
ALL,850,76,12,8,0.6667,0.015
ALL,850,78,9,7,0.7778,0.01
ALL,850,80,10,5,0.5,0.01
ALL,850,82,14,9,0.6429,0.01
ALL,850,84,21,16,0.7619,0.03
ALL,850,86,10,8,0.8,0.01
ALL,850,88,24,21,0.875,0.01
ALL,850,90,26,26,1.0,0.025
ALL,850,92,32,31,0.9688,0.01
ALL,850,94,38,37,0.9737,0.01
ALL,850,96,86,84,0.9767,0.01
ALL,850,98,155,155,1.0,0.008
ALL,855,0,138,0,0.0,0.008
ALL,855,2,62,4,0.0645,0.01
ALL,855,4,38,1,0.0263,0.01
ALL,855,6,28,2,0.0714,0.01
ALL,855,8,22,3,0.1364,0.015
ALL,855,10,21,2,0.0952,0.01
ALL,855,12,21,4,0.1905,0.01
ALL,855,14,16,3,0.1875,0.01
ALL,855,16,19,2,0.1053,0.01
ALL,855,18,9,4,0.4444,0.01
ALL,855,20,8,0,0.0,0.02
ALL,855,22,10,1,0.1,0.01
ALL,855,24,19,5,0.2632,0.01
ALL,855,26,6,2,0.3333,0.01
ALL,855,28,10,1,0.1,0.01
ALL,855,30,10,4,0.4,0.01
ALL,855,32,12,2,0.1667,0.01
ALL,855,34,8,1,0.125,0.01
ALL,855,36,7,3,0.4286,0.02
ALL,855,38,3,0,0.0,0.08
ALL,855,40,7,3,0.4286,0.01
ALL,855,42,12,3,0.25,0.01
ALL,855,44,5,4,0.8,0.01
ALL,855,46,13,9,0.6923,0.01
ALL,855,48,19,10,0.5263,0.01
ALL,855,50,33,13,0.3939,0.01
ALL,855,52,8,6,0.75,0.01
ALL,855,54,6,3,0.5,0.01
ALL,855,56,17,10,0.5882,0.02
ALL,855,58,8,2,0.25,0.01
ALL,855,60,3,2,0.6667,0.08
ALL,855,62,5,3,0.6,0.02
ALL,855,64,11,7,0.6364,0.01
ALL,855,66,10,6,0.6,0.01
ALL,855,68,11,6,0.5455,0.01
ALL,855,70,10,9,0.9,0.01
ALL,855,72,11,7,0.6364,0.01
ALL,855,74,5,4,0.8,0.08
ALL,855,76,11,7,0.6364,0.01
ALL,855,78,9,7,0.7778,0.01
ALL,855,80,16,12,0.75,0.01
ALL,855,82,8,3,0.375,0.01
ALL,855,84,14,12,0.8571,0.025
ALL,855,86,20,16,0.8,0.01
ALL,855,88,22,21,0.9545,0.01
ALL,855,90,16,16,1.0,0.01
ALL,855,92,32,32,1.0,0.01
ALL,855,94,34,33,0.9706,0.01
ALL,855,96,89,88,0.9888,0.01
ALL,855,98,165,164,0.9939,0.008
ALL,860,0,133,0,0.0,0.007
ALL,860,2,59,3,0.0508,0.01
ALL,860,4,40,4,0.1,0.01
ALL,860,6,28,2,0.0714,0.01
ALL,860,8,25,1,0.04,0.01
ALL,860,10,20,2,0.1,0.01
ALL,860,12,13,4,0.3077,0.01
ALL,860,14,15,2,0.1333,0.01
ALL,860,16,25,4,0.16,0.01
ALL,860,18,8,0,0.0,0.02
ALL,860,20,8,2,0.25,0.02
ALL,860,22,8,0,0.0,0.025
ALL,860,24,13,4,0.3077,0.01
ALL,860,26,4,1,0.25,0.015
ALL,860,28,5,2,0.4,0.04
ALL,860,30,12,3,0.25,0.01
ALL,860,32,9,2,0.2222,0.01
ALL,860,34,3,2,0.6667,0.01
ALL,860,36,10,3,0.3,0.05
ALL,860,38,8,1,0.125,0.01
ALL,860,40,6,3,0.5,0.025
ALL,860,42,12,3,0.25,0.01
ALL,860,44,7,4,0.5714,0.01
ALL,860,46,9,4,0.4444,0.01
ALL,860,48,15,9,0.6,0.01
ALL,860,50,35,15,0.4286,0.01
ALL,860,52,11,4,0.3636,0.01
ALL,860,54,7,5,0.7143,0.01
ALL,860,56,13,9,0.6923,0.01
ALL,860,58,5,3,0.6,0.01
ALL,860,60,11,8,0.7273,0.01
ALL,860,62,13,6,0.4615,0.03
ALL,860,64,7,3,0.4286,0.01
ALL,860,66,7,4,0.5714,0.04
ALL,860,68,9,6,0.6667,0.01
ALL,860,70,8,4,0.5,0.015
ALL,860,72,12,9,0.75,0.01
ALL,860,74,5,3,0.6,0.02
ALL,860,76,13,11,0.8462,0.02
ALL,860,78,11,5,0.4545,0.02
ALL,860,80,11,9,0.8182,0.01
ALL,860,82,13,9,0.6923,0.01
ALL,860,84,9,8,0.8889,0.04
ALL,860,86,11,8,0.7273,0.01
ALL,860,88,21,19,0.9048,0.01
ALL,860,90,21,20,0.9524,0.01
ALL,860,92,26,26,1.0,0.01
ALL,860,94,32,32,1.0,0.01
ALL,860,96,90,89,0.9889,0.01
ALL,860,98,165,165,1.0,0.008
ALL,865,0,124,0,0.0,0.008
ALL,865,2,66,4,0.0606,0.01
ALL,865,4,27,2,0.0741,0.01
ALL,865,6,28,3,0.1071,0.01
ALL,865,8,23,3,0.1304,0.02
ALL,865,10,20,3,0.15,0.01
ALL,865,12,11,0,0.0,0.01
ALL,865,14,12,0,0.0,0.015
ALL,865,16,15,3,0.2,0.02
ALL,865,18,9,0,0.0,0.02
ALL,865,20,10,2,0.2,0.02
ALL,865,22,13,1,0.0769,0.01
ALL,865,24,14,6,0.4286,0.025
ALL,865,26,6,2,0.3333,0.01
ALL,865,28,6,0,0.0,0.015
ALL,865,30,9,3,0.3333,0.01
ALL,865,32,7,2,0.2857,0.01
ALL,865,34,5,2,0.4,0.01
ALL,865,36,12,4,0.3333,0.01
ALL,865,38,7,1,0.1429,0.01
ALL,865,40,7,3,0.4286,0.02
ALL,865,42,8,3,0.375,0.01
ALL,865,44,8,1,0.125,0.01
ALL,865,46,10,7,0.7,0.01
ALL,865,48,15,8,0.5333,0.01
ALL,865,50,35,15,0.4286,0.02
ALL,865,52,11,5,0.4545,0.01
ALL,865,54,10,4,0.4,0.01
ALL,865,56,10,7,0.7,0.015
ALL,865,58,8,5,0.625,0.01
ALL,865,60,7,5,0.7143,0.01
ALL,865,62,5,3,0.6,0.01
ALL,865,64,8,4,0.5,0.01
ALL,865,66,6,5,0.8333,0.015
ALL,865,68,8,6,0.75,0.01
ALL,865,70,9,4,0.4444,0.01
ALL,865,72,6,4,0.6667,0.04
ALL,865,74,6,4,0.6667,0.01
ALL,865,76,7,5,0.7143,0.02
ALL,865,78,13,9,0.6923,0.02
ALL,865,80,11,9,0.8182,0.01
ALL,865,82,14,9,0.6429,0.01
ALL,865,84,11,11,1.0,0.01
ALL,865,86,4,3,0.75,0.04
ALL,865,88,18,16,0.8889,0.01
ALL,865,90,14,13,0.9286,0.01
ALL,865,92,29,27,0.931,0.01
ALL,865,94,41,41,1.0,0.01
ALL,865,96,68,67,0.9853,0.01
ALL,865,98,162,161,0.9938,0.0085
ALL,870,0,106,0,0.0,0.0075
ALL,870,2,75,7,0.0933,0.01
ALL,870,4,39,2,0.0513,0.01
ALL,870,6,23,2,0.087,0.02
ALL,870,8,25,3,0.12,0.02
ALL,870,10,13,1,0.0769,0.01
ALL,870,12,12,2,0.1667,0.025
ALL,870,14,14,2,0.1429,0.015
ALL,870,16,8,1,0.125,0.01
ALL,870,18,17,0,0.0,0.02
ALL,870,20,7,1,0.1429,0.01
ALL,870,22,6,0,0.0,0.025
ALL,870,24,7,2,0.2857,0.03
ALL,870,26,9,2,0.2222,0.01
ALL,870,28,7,0,0.0,0.01
ALL,870,30,7,3,0.4286,0.01
ALL,870,32,9,3,0.3333,0.02
ALL,870,34,4,2,0.5,0.01
ALL,870,36,7,1,0.1429,0.04
ALL,870,38,6,1,0.1667,0.01
ALL,870,40,8,4,0.5,0.02
ALL,870,42,8,4,0.5,0.01
ALL,870,44,5,5,1.0,0.01
ALL,870,46,8,3,0.375,0.01
ALL,870,48,21,11,0.5238,0.01
ALL,870,50,37,15,0.4054,0.02
ALL,870,52,5,2,0.4,0.01
ALL,870,54,11,4,0.3636,0.01
ALL,870,56,7,5,0.7143,0.02
ALL,870,58,6,4,0.6667,0.01
ALL,870,60,6,1,0.1667,0.01
ALL,870,62,7,3,0.4286,0.01
ALL,870,64,7,5,0.7143,0.01
ALL,870,66,6,4,0.6667,0.03
ALL,870,68,10,9,0.9,0.025
ALL,870,70,6,4,0.6667,0.01
ALL,870,72,10,6,0.6,0.01
ALL,870,74,10,6,0.6,0.015
ALL,870,76,11,9,0.8182,0.01
ALL,870,78,5,4,0.8,0.01
ALL,870,80,16,11,0.6875,0.01
ALL,870,82,9,6,0.6667,0.01
ALL,870,84,7,7,1.0,0.01
ALL,870,86,7,7,1.0,0.01
ALL,870,88,14,12,0.8571,0.02
ALL,870,90,12,12,1.0,0.015
ALL,870,92,20,20,1.0,0.01
ALL,870,94,38,37,0.9737,0.015
ALL,870,96,72,71,0.9861,0.01
ALL,870,98,148,148,1.0,0.01
ALL,875,0,111,0,0.0,0.009
ALL,875,2,60,8,0.1333,0.01
ALL,875,4,33,1,0.0303,0.01
ALL,875,6,32,3,0.0938,0.02
ALL,875,8,22,2,0.0909,0.015
ALL,875,10,23,1,0.0435,0.01
ALL,875,12,10,0,0.0,0.03
ALL,875,14,11,0,0.0,0.01
ALL,875,16,11,1,0.0909,0.01
ALL,875,18,6,0,0.0,0.025
ALL,875,20,6,1,0.1667,0.01
ALL,875,22,7,2,0.2857,0.03
ALL,875,24,14,3,0.2143,0.01
ALL,875,26,6,3,0.5,0.01
ALL,875,28,4,1,0.25,0.015
ALL,875,30,3,1,0.3333,0.02
ALL,875,32,8,1,0.125,0.03
ALL,875,34,8,4,0.5,0.025
ALL,875,36,10,5,0.5,0.01
ALL,875,38,9,2,0.2222,0.02
ALL,875,40,1,1,1.0,0.01
ALL,875,42,6,0,0.0,0.04
ALL,875,44,7,2,0.2857,0.05
ALL,875,46,11,7,0.6364,0.01
ALL,875,48,13,9,0.6923,0.01
ALL,875,50,33,14,0.4242,0.01
ALL,875,52,8,3,0.375,0.01
ALL,875,54,5,2,0.4,0.02
ALL,875,56,10,6,0.6,0.01
ALL,875,58,6,5,0.8333,0.01
ALL,875,60,6,2,0.3333,0.01
ALL,875,62,7,4,0.5714,0.04
ALL,875,64,5,2,0.4,0.02
ALL,875,66,5,3,0.6,0.02
ALL,875,68,11,8,0.7273,0.01
ALL,875,70,4,3,0.75,0.015
ALL,875,72,4,4,1.0,0.015
ALL,875,74,4,3,0.75,0.01
ALL,875,76,9,6,0.6667,0.01
ALL,875,78,9,8,0.8889,0.01
ALL,875,80,13,9,0.6923,0.01
ALL,875,82,10,5,0.5,0.01
ALL,875,84,11,8,0.7273,0.02
ALL,875,86,7,7,1.0,0.02
ALL,875,88,15,14,0.9333,0.01
ALL,875,90,9,9,1.0,0.02
ALL,875,92,25,23,0.92,0.01
ALL,875,94,23,22,0.9565,0.01
ALL,875,96,68,68,1.0,0.01
ALL,875,98,139,139,1.0,0.01
ALL,880,0,112,4,0.0357,0.01
ALL,880,2,62,5,0.0806,0.01
ALL,880,4,26,0,0.0,0.01
ALL,880,6,20,3,0.15,0.01
ALL,880,8,25,1,0.04,0.01
ALL,880,10,16,1,0.0625,0.015
ALL,880,12,12,1,0.0833,0.015
ALL,880,14,14,2,0.1429,0.04
ALL,880,16,10,2,0.2,0.01
ALL,880,18,5,1,0.2,0.01
ALL,880,20,7,0,0.0,0.02
