slug,snapshots_checked,mismatches,stale_explained,n_events
btc-updown-15m-1777868100,448,8,6,109266
btc-updown-15m-1777872600,272,0,0,66409
btc-updown-15m-1777877100,198,2,0,48552
btc-updown-15m-1777881600,402,2,0,98063
btc-updown-15m-1777886100,286,4,2,69066
btc-updown-15m-1777890600,206,4,2,49765
btc-updown-15m-1777895100,254,8,4,62078
btc-updown-15m-1777899600,460,12,6,112250
btc-updown-15m-1777904100,390,6,6,95278
btc-updown-15m-1777908600,720,8,2,176560
btc-updown-15m-1777913100,384,8,4,93917
btc-updown-15m-1777917600,462,6,2,112856
btc-updown-15m-1777922100,230,0,0,56310
btc-updown-15m-1777926600,208,4,2,51033
btc-updown-15m-1777931100,304,6,2,74518
btc-updown-15m-1777935600,180,2,0,44384
btc-updown-15m-1777940100,246,2,0,60125
btc-updown-15m-1777944600,372,4,0,89665
btc-updown-15m-1777949100,210,0,0,51180
btc-updown-15m-1777953600,334,4,2,81347
btc-updown-15m-1777958100,204,2,0,49885
btc-updown-15m-1777962600,326,6,2,78159
btc-updown-15m-1777967100,210,2,0,51415
btc-updown-15m-1777971600,150,2,0,36455
btc-updown-15m-1777976100,208,0,0,50702
btc-updown-15m-1777980600,256,0,0,62717
btc-updown-15m-1777985100,350,6,4,85478
btc-updown-15m-1777989600,588,10,6,142645
btc-updown-15m-1777994100,634,8,0,154341
btc-updown-15m-1777998600,262,2,0,64575
btc-updown-15m-1778003100,406,0,0,99504
btc-updown-15m-1778007600,264,2,0,65159
btc-updown-15m-1778012100,392,4,2,96266
btc-updown-15m-1778016600,434,4,0,106321
btc-updown-15m-1778021100,416,8,8,101141
btc-updown-15m-1778025600,266,4,2,64952
btc-updown-15m-1778030100,294,2,2,72031
btc-updown-15m-1778034600,414,10,6,101037
btc-updown-15m-1778039100,366,10,2,89320
btc-updown-15m-1778043600,368,2,2,90334
btc-updown-15m-1778048100,296,0,0,71889
btc-updown-15m-1778052600,210,0,0,51296
btc-updown-15m-1778057100,350,6,6,84254
btc-updown-15m-1778061600,452,8,4,109519
btc-updown-15m-1778066100,336,2,0,81842
btc-updown-15m-1778070600,432,0,0,105935
btc-updown-15m-1778075100,430,0,0,105129
btc-updown-15m-1778079600,504,2,0,122750
btc-updown-15m-1778084100,382,4,2,93518
btc-updown-15m-1778088600,482,4,0,116634
btc-updown-15m-1778093100,444,6,4,107032
btc-updown-15m-1778097600,224,4,0,54866
btc-updown-15m-1778102100,14,0,0,3842
btc-updown-15m-1778106600,312,2,0,76880
btc-updown-15m-1778111100,326,2,0,79782
btc-updown-15m-1778115600,556,10,8,135573
btc-updown-15m-1778120100,480,6,0,117195
btc-updown-15m-1778124600,398,4,2,97149
btc-updown-15m-1778129100,322,2,0,78760
btc-updown-15m-1778133600,262,0,0,64254
btc-updown-15m-1778138100,412,6,4,99941
btc-updown-15m-1778142600,350,6,2,85892
btc-updown-15m-1778147100,390,4,2,95095
btc-updown-15m-1778151600,396,4,2,96629
btc-updown-15m-1778157000,528,12,0,128835
btc-updown-15m-1778161500,766,10,6,186222
btc-updown-15m-1778166000,822,4,4,201467
btc-updown-15m-1778170500,636,10,4,155506
btc-updown-15m-1778175000,436,4,2,106921
btc-updown-15m-1778179500,568,6,6,139451
btc-updown-15m-1778184000,422,12,6,102631
btc-updown-15m-1778188500,298,2,0,73134
btc-updown-15m-1778193000,386,6,2,94010
btc-updown-15m-1778197500,354,6,4,86071
btc-updown-15m-1778202000,360,2,0,88315
btc-updown-15m-1778206500,350,4,2,85650
btc-updown-15m-1778211000,348,4,2,85721
btc-updown-15m-1778215500,278,2,0,68263
btc-updown-15m-1778220000,424,10,6,103839
btc-updown-15m-1778224500,464,6,2,113031
btc-updown-15m-1778229000,290,2,0,70569
btc-updown-15m-1778233500,420,2,0,101703
btc-updown-15m-1778238000,564,12,4,136276
btc-updown-15m-1778242500,476,6,0,116182
btc-updown-15m-1778247000,678,16,6,164597
btc-updown-15m-1778251500,510,0,0,124705
btc-updown-15m-1778256000,338,8,6,82302
btc-updown-15m-1778260500,358,0,0,87798
btc-updown-15m-1778265000,440,6,0,107587
btc-updown-15m-1778269500,400,12,4,96653
btc-updown-15m-1778274000,318,8,0,77462
btc-updown-15m-1778278500,326,0,0,79385
btc-updown-15m-1778283000,312,4,0,75401
btc-updown-15m-1778287500,314,6,2,76822
btc-updown-15m-1778292000,250,4,0,61573
btc-updown-15m-1778296500,322,4,0,77819
btc-updown-15m-1778301000,286,6,0,69744
btc-updown-15m-1778305500,176,2,0,43047
btc-updown-15m-1778310000,180,2,0,43951
btc-updown-15m-1778314500,234,2,2,56426
btc-updown-15m-1778319000,278,0,0,66546
btc-updown-15m-1778323500,190,2,0,46520
btc-updown-15m-1778328000,232,2,2,56659
btc-updown-15m-1778332500,192,2,0,46875
btc-updown-15m-1778337000,322,4,2,76864
btc-updown-15m-1778341500,264,2,2,64371
btc-updown-15m-1778346000,258,2,0,63113
btc-updown-15m-1778350500,226,4,0,54579
btc-updown-15m-1778355000,264,0,0,64338
btc-updown-15m-1778359500,252,8,2,60737
btc-updown-15m-1778364000,268,4,0,65010
btc-updown-15m-1778368500,250,0,0,61725
btc-updown-15m-1778373000,286,8,0,69865
btc-updown-15m-1778377500,274,0,0,67354
btc-updown-15m-1778382000,276,6,0,66589
btc-updown-15m-1778386500,276,2,0,67344
btc-updown-15m-1778391000,242,6,2,57957
btc-updown-15m-1778395500,242,2,2,58308
btc-updown-15m-1778400000,240,2,0,58429
btc-updown-15m-1778404500,222,2,0,53314
btc-updown-15m-1778409000,224,6,0,54855
btc-updown-15m-1778413500,284,10,8,67468
btc-updown-15m-1778418000,282,4,2,68339
btc-updown-15m-1778422500,238,2,0,58222
btc-updown-15m-1778427000,268,2,2,65702
btc-updown-15m-1778431500,250,8,6,60596
btc-updown-15m-1778436000,306,0,0,73802
btc-updown-15m-1778440500,246,0,0,60230
btc-updown-15m-1778445000,326,6,2,79051
btc-updown-15m-1778449500,344,2,0,84038
btc-updown-15m-1778454000,390,2,2,94933
btc-updown-15m-1778458500,468,14,10,112768
btc-updown-15m-1778463000,486,2,0,119089
btc-updown-15m-1778467500,470,4,0,114468
btc-updown-15m-1778472000,412,6,6,99964
btc-updown-15m-1778476500,242,0,0,59268
btc-updown-15m-1778481000,318,4,0,77524
btc-updown-15m-1778485500,380,8,2,91502
btc-updown-15m-1778490000,274,4,2,67389
btc-updown-15m-1778494500,274,2,0,66801
btc-updown-15m-1778499000,312,4,2,75922
btc-updown-15m-1778503500,300,2,0,72964
btc-updown-15m-1778508000,382,6,2,92209
btc-updown-15m-1778512500,498,0,0,121752
btc-updown-15m-1778517000,522,4,0,126429
btc-updown-15m-1778521500,464,4,0,112158
btc-updown-15m-1778526000,456,2,0,110796
btc-updown-15m-1778530500,508,10,6,123418
btc-updown-15m-1778535000,310,4,2,75345
btc-updown-15m-1778539500,336,0,0,82520
btc-updown-15m-1778544000,404,8,4,98389
btc-updown-15m-1778548500,572,10,2,138418
btc-updown-15m-1778553000,302,0,0,74057
btc-updown-15m-1778557500,318,6,0,78225
btc-updown-15m-1778562000,398,6,0,97538
btc-updown-15m-1778566500,358,6,2,87260
btc-updown-15m-1778571000,422,0,0,103073
btc-updown-15m-1778575500,318,0,0,78147
btc-updown-15m-1778580000,386,10,2,93441
btc-updown-15m-1778584500,442,2,0,106910
btc-updown-15m-1778589000,460,4,4,111013
btc-updown-15m-1778593500,300,6,6,72087
btc-updown-15m-1778598000,468,4,2,113400
btc-updown-15m-1778602500,370,0,0,89434
btc-updown-15m-1778607000,370,6,2,89628
btc-updown-15m-1778611500,404,12,4,97756
btc-updown-15m-1778616000,290,4,0,69781
btc-updown-15m-1778620500,250,2,0,61089
btc-updown-15m-1778625000,356,4,0,86763
btc-updown-15m-1778629500,346,4,0,83848
btc-updown-15m-1778634000,260,2,0,63220
btc-updown-15m-1778638500,298,8,2,71867
btc-updown-15m-1778643000,316,6,4,77339
btc-updown-15m-1778647500,294,4,4,72007
btc-updown-15m-1778652000,230,0,0,55841
btc-updown-15m-1778656500,222,8,0,53890
btc-updown-15m-1778661000,322,2,0,77483
btc-updown-15m-1778665500,326,6,0,79574
btc-updown-15m-1778670000,272,2,0,65490
btc-updown-15m-1778674500,282,4,4,68476
btc-updown-15m-1778679000,360,14,4,86708
btc-updown-15m-1778683500,502,10,2,122143
btc-updown-15m-1778688000,516,8,4,123489
btc-updown-15m-1778692500,352,6,4,85856
btc-updown-15m-1778697000,434,4,2,105215
btc-updown-15m-1778701500,364,12,2,88694
btc-updown-15m-1778706000,254,0,0,62374
btc-updown-15m-1778710500,274,0,0,67007
btc-updown-15m-1778715000,314,10,2,76537
