slug,snapshots_checked,mismatches,stale_explained,n_events
btc-updown-15m-1761367500,4,0,0,1185
btc-updown-15m-1761368400,2,0,0,554
btc-updown-15m-1761370200,2,0,0,838
btc-updown-15m-1761371100,6,2,2,1649
btc-updown-15m-1761372000,4,2,0,1382
btc-updown-15m-1761372900,2,0,0,516
btc-updown-15m-1761374700,16,0,0,3981
btc-updown-15m-1761375600,2,0,0,798
btc-updown-15m-1761376500,0,0,0,452
btc-updown-15m-1761377400,4,0,0,990
btc-updown-15m-1761416100,0,0,0,267
btc-updown-15m-1761417000,2,0,0,615
btc-updown-15m-1761417900,12,4,2,3298
btc-updown-15m-1761419700,6,0,0,1764
btc-updown-15m-1761420600,16,2,2,4042
btc-updown-15m-1761421500,6,0,0,1821
btc-updown-15m-1761422400,12,2,0,3387
btc-updown-15m-1761424200,0,0,0,408
btc-updown-15m-1761425100,8,0,0,2264
btc-updown-15m-1761426000,14,4,2,3465
btc-updown-15m-1761445800,2,0,0,794
btc-updown-15m-1761447600,12,8,6,3002
btc-updown-15m-1761448500,2,0,0,897
btc-updown-15m-1761449400,0,0,0,423
btc-updown-15m-1761450300,2,0,0,594
btc-updown-15m-1761452100,4,0,0,993
btc-updown-15m-1761453000,10,2,2,2756
btc-updown-15m-1761453900,12,2,2,3344
btc-updown-15m-1761454800,4,0,0,1135
btc-updown-15m-1761456600,2,0,0,577
btc-updown-15m-1761543000,0,0,0,483
btc-updown-15m-1761543900,10,2,2,2567
btc-updown-15m-1761545700,4,0,0,1223
btc-updown-15m-1761546600,12,4,2,3354
btc-updown-15m-1761547500,0,0,0,296
btc-updown-15m-1761548400,18,0,0,4441
btc-updown-15m-1761550200,0,0,0,498
btc-updown-15m-1761551100,26,4,2,6874
btc-updown-15m-1761552000,12,6,6,3353
btc-updown-15m-1761552900,4,0,0,1195
btc-updown-15m-1761554700,2,0,0,818
btc-updown-15m-1761563700,6,2,2,1463
btc-updown-15m-1761564600,2,0,0,529
btc-updown-15m-1761565500,28,4,4,7153
btc-updown-15m-1761567300,40,6,2,9883
btc-updown-15m-1761568200,2,0,0,672
btc-updown-15m-1761569100,22,0,0,5454
btc-updown-15m-1761570000,12,2,2,3313
btc-updown-15m-1761571800,2,0,0,912
btc-updown-15m-1761572700,4,0,0,1138
btc-updown-15m-1761573600,2,0,0,559
btc-updown-15m-1761574500,0,0,0,0
btc-updown-15m-1761576300,20,2,2,5313
btc-updown-15m-1761577200,6,0,0,1570
btc-updown-15m-1761578100,30,4,4,7594
btc-updown-15m-1761579900,36,6,4,8947
btc-updown-15m-1761580800,2,0,0,608
btc-updown-15m-1761581700,22,8,6,5601
btc-updown-15m-1761582600,4,0,0,1131
btc-updown-15m-1761584400,14,0,0,3431
btc-updown-15m-1761585300,2,0,0,715
btc-updown-15m-1761586200,2,0,0,815
btc-updown-15m-1761587100,12,0,0,3348
btc-updown-15m-1761588900,2,0,0,498
btc-updown-15m-1761589800,16,0,0,4287
btc-updown-15m-1761590700,2,0,0,736
btc-updown-15m-1761591600,8,0,0,2427
btc-updown-15m-1761601500,22,4,2,5364
btc-updown-15m-1761602400,8,0,0,2332
btc-updown-15m-1761603300,24,4,2,6054
btc-updown-15m-1761604200,0,0,0,408
btc-updown-15m-1761606000,16,0,0,4366
btc-updown-15m-1761606900,34,2,2,8828
btc-updown-15m-1761607800,6,2,2,1716
btc-updown-15m-1761608700,22,4,2,5780
btc-updown-15m-1761610500,2,0,0,691
btc-updown-15m-1761611400,0,0,0,274
btc-updown-15m-1761612300,12,2,0,3144
btc-updown-15m-1761614100,22,4,4,5852
btc-updown-15m-1761615000,2,0,0,605
btc-updown-15m-1761615900,12,2,2,3383
btc-updown-15m-1761616800,2,0,0,522
btc-updown-15m-1761618600,4,0,0,1314
btc-updown-15m-1761619500,28,10,8,7027
btc-updown-15m-1761620400,6,0,0,1759
btc-updown-15m-1761621300,4,0,0,951
btc-updown-15m-1761623100,2,0,0,805
btc-updown-15m-1761624000,22,0,0,5810
btc-updown-15m-1761624900,10,2,2,2516
btc-updown-15m-1761628500,0,0,0,94
btc-updown-15m-1761630300,6,0,0,1855
btc-updown-15m-1761631200,0,0,0,239
btc-updown-15m-1761632100,6,0,0,1668
btc-updown-15m-1761633000,0,0,0,332
btc-updown-15m-1761634800,24,4,0,6141
btc-updown-15m-1761635700,0,0,0,310
btc-updown-15m-1761636600,18,4,4,4811
btc-updown-15m-1761637500,10,0,0,2517
btc-updown-15m-1761639300,2,0,0,506
btc-updown-15m-1761640200,16,0,0,4050
btc-updown-15m-1761641100,28,2,0,7100
btc-updown-15m-1761642900,0,0,0,302
btc-updown-15m-1761643800,0,0,0,319
btc-updown-15m-1761644700,6,0,0,1743
btc-updown-15m-1761645600,4,0,0,1066
btc-updown-15m-1761647400,26,2,0,6602
btc-updown-15m-1761648300,6,0,0,1866
btc-updown-15m-1761649200,4,0,0,1009
btc-updown-15m-1761650100,12,2,0,3120
btc-updown-15m-1761651900,0,0,0,467
btc-updown-15m-1761652800,12,0,0,3408
btc-updown-15m-1761653700,0,0,0,345
btc-updown-15m-1761654600,2,0,0,674
btc-updown-15m-1761656400,0,0,0,146
btc-updown-15m-1761657300,2,0,0,568
btc-updown-15m-1761658200,30,0,0,7485
btc-updown-15m-1761659100,0,0,0,241
btc-updown-15m-1761660900,18,0,0,4728
btc-updown-15m-1761661800,0,0,0,438
btc-updown-15m-1761662700,2,2,2,919
btc-updown-15m-1761663600,4,2,2,1210
btc-updown-15m-1761665400,0,0,0,343
btc-updown-15m-1761666300,6,0,0,1643
btc-updown-15m-1761667200,8,0,0,1977
btc-updown-15m-1761669000,24,0,0,6340
btc-updown-15m-1761669900,0,0,0,333
btc-updown-15m-1761670800,2,0,0,609
btc-updown-15m-1761671700,26,2,0,6689
btc-updown-15m-1761673500,2,0,0,487
btc-updown-15m-1761674400,24,0,0,6028
btc-updown-15m-1761675300,2,0,0,473
btc-updown-15m-1761676200,2,0,0,585
btc-updown-15m-1761678000,8,2,0,2297
btc-updown-15m-1761678900,0,0,0,418
btc-updown-15m-1761679800,6,0,0,1783
btc-updown-15m-1761680700,2,0,0,723
btc-updown-15m-1761682500,2,0,0,859
btc-updown-15m-1761683400,6,0,0,1606
btc-updown-15m-1761684300,16,0,0,4335
btc-updown-15m-1761685200,6,0,0,1518
btc-updown-15m-1761687000,0,0,0,448
btc-updown-15m-1761687900,14,0,0,3829
btc-updown-15m-1761688800,16,0,0,4264
btc-updown-15m-1761689700,0,0,0,473
btc-updown-15m-1761691500,16,2,0,4236
btc-updown-15m-1761692400,0,0,0,212
btc-updown-15m-1761693300,0,0,0,424
btc-updown-15m-1761712200,14,2,2,3594
btc-updown-15m-1761713100,2,0,0,671
btc-updown-15m-1761714000,16,0,0,3994
btc-updown-15m-1761714900,0,0,0,402
btc-updown-15m-1761716700,2,0,0,501
btc-updown-15m-1761717600,6,2,0,1455
btc-updown-15m-1761718500,2,0,0,675
btc-updown-15m-1761719400,6,0,0,1906
btc-updown-15m-1761721200,6,0,0,1586
btc-updown-15m-1761722100,2,0,0,564
btc-updown-15m-1761723000,2,0,0,561
btc-updown-15m-1761723900,0,0,0,340
btc-updown-15m-1761725700,8,0,0,2095
btc-updown-15m-1761726600,0,0,0,457
btc-updown-15m-1761727500,6,0,0,1466
btc-updown-15m-1761728400,0,0,0,467
btc-updown-15m-1761730200,24,0,0,6007
btc-updown-15m-1761731100,6,2,0,1656
btc-updown-15m-1761732000,8,0,0,2053
btc-updown-15m-1761732900,10,0,0,2493
btc-updown-15m-1761734700,8,0,0,2191
btc-updown-15m-1761735600,4,0,0,1273
btc-updown-15m-1761736500,24,2,2,6117
btc-updown-15m-1761738300,2,0,0,725
btc-updown-15m-1761739200,6,0,0,1831
btc-updown-15m-1761740100,0,0,0,359
btc-updown-15m-1761741000,12,0,0,3223
btc-updown-15m-1761742800,2,0,0,492
btc-updown-15m-1761743700,6,0,0,1527
btc-updown-15m-1761744600,0,0,0,315
btc-updown-15m-1761745500,22,2,2,5431
btc-updown-15m-1761747300,6,0,0,1894
btc-updown-15m-1761748200,2,0,0,610
btc-updown-15m-1761749100,6,0,0,1783
btc-updown-15m-1761750000,4,2,2,1237
btc-updown-15m-1761751800,2,0,0,942
btc-updown-15m-1761752700,2,0,0,842
btc-updown-15m-1761753600,0,0,0,408
btc-updown-15m-1761754500,8,0,0,2360
btc-updown-15m-1761756300,0,0,0,449
btc-updown-15m-1761757200,26,0,0,6383
btc-updown-15m-1761758100,12,0,0,3349
btc-updown-15m-1761759000,2,0,0,557
btc-updown-15m-1761760800,2,0,0,842
btc-updown-15m-1761761700,12,0,0,3211
btc-updown-15m-1761762600,2,0,0,859
btc-updown-15m-1761764400,2,0,0,803
btc-updown-15m-1761765300,4,2,2,1330
btc-updown-15m-1761766200,2,0,0,555
btc-updown-15m-1761767100,4,0,0,1144
btc-updown-15m-1761768900,0,0,0,433
btc-updown-15m-1761769800,14,2,2,3509
btc-updown-15m-1761770700,4,0,0,1339
btc-updown-15m-1761771600,18,4,4,4772
btc-updown-15m-1761773400,4,0,0,1142
btc-updown-15m-1761774300,36,4,2,8936
btc-updown-15m-1761775200,2,0,0,840
btc-updown-15m-1761778800,2,0,0,535
btc-updown-15m-1761780600,0,0,0,351
btc-updown-15m-1761781500,38,6,6,9558
btc-updown-15m-1761782400,32,4,4,8275
btc-updown-15m-1761783300,4,0,0,1336
btc-updown-15m-1761785100,6,0,0,1486
btc-updown-15m-1761786000,32,2,2,7989
btc-updown-15m-1761786900,4,0,0,1398
btc-updown-15m-1761787800,2,0,0,794
btc-updown-15m-1761789600,6,2,0,1886
btc-updown-15m-1761790500,2,0,0,484
btc-updown-15m-1761791400,28,2,0,6952
btc-updown-15m-1761793200,2,0,0,521
btc-updown-15m-1761794100,22,4,2,5819
btc-updown-15m-1761795000,22,6,6,5491
btc-updown-15m-1761795900,16,4,4,4427
btc-updown-15m-1761797700,0,0,0,304
btc-updown-15m-1761798600,2,0,0,460
btc-updown-15m-1761799500,8,0,0,2231
btc-updown-15m-1761800400,8,4,2,2400
btc-updown-15m-1761802200,2,0,0,494
btc-updown-15m-1761803100,2,0,0,640
btc-updown-15m-1761804000,20,8,6,5079
btc-updown-15m-1761804900,34,2,2,8678
btc-updown-15m-1761806700,16,2,0,4094
btc-updown-15m-1761807600,0,0,0,448
btc-updown-15m-1761808500,10,0,0,2756
btc-updown-15m-1761809400,20,2,2,4904
btc-updown-15m-1761813900,2,0,0,715
btc-updown-15m-1761814800,0,0,0,416
btc-updown-15m-1761815700,44,10,4,10963
btc-updown-15m-1761816600,2,0,0,663
btc-updown-15m-1761818400,2,0,0,716
btc-updown-15m-1761819300,2,0,0,767
btc-updown-15m-1761820200,22,0,0,5806
btc-updown-15m-1761822000,20,8,6,5073
btc-updown-15m-1761822900,38,8,6,9579
btc-updown-15m-1761823800,32,2,2,8233
btc-updown-15m-1761824700,2,0,0,710
btc-updown-15m-1761826500,0,0,0,167
btc-updown-15m-1761827400,32,12,12,8015
btc-updown-15m-1761828300,32,8,8,7930
btc-updown-15m-1761829200,2,0,0,850
btc-updown-15m-1761831000,0,0,0,220
btc-updown-15m-1761831900,12,0,0,2980
btc-updown-15m-1761832800,14,0,0,3505
btc-updown-15m-1761833700,36,4,4,9209
btc-updown-15m-1761835500,76,4,2,19019
btc-updown-15m-1761836400,2,0,0,685
btc-updown-15m-1761837300,18,0,0,4539
btc-updown-15m-1761838200,6,0,0,1739
btc-updown-15m-1761842700,20,4,2,5210
btc-updown-15m-1761843600,4,0,0,1173
btc-updown-15m-1761844500,2,0,0,502
btc-updown-15m-1761845400,50,20,10,12599
btc-updown-15m-1761847200,26,4,2,6753
btc-updown-15m-1761848100,40,0,0,10247
btc-updown-15m-1761849000,0,0,0,360
btc-updown-15m-1761850800,40,2,2,10393
btc-updown-15m-1761851700,32,2,0,8001
btc-updown-15m-1761852600,24,4,2,6084
btc-updown-15m-1761853500,8,2,2,2420
btc-updown-15m-1761855300,6,0,0,1890
btc-updown-15m-1761856200,30,2,2,7593
btc-updown-15m-1761857100,6,0,0,1864
btc-updown-15m-1761858000,30,4,4,7605
btc-updown-15m-1761859800,26,2,0,6410
btc-updown-15m-1761860700,2,0,0,718
btc-updown-15m-1761861600,2,0,0,693
btc-updown-15m-1761862500,18,4,4,4850
btc-updown-15m-1761864300,2,0,0,749
btc-updown-15m-1761865200,0,0,0,414
btc-updown-15m-1761866100,30,2,2,7808
btc-updown-15m-1761867000,0,0,0,412
btc-updown-15m-1761868800,0,0,0,240
btc-updown-15m-1761869700,2,0,0,638
btc-updown-15m-1761870600,4,0,0,1161
btc-updown-15m-1761871500,0,0,0,170
btc-updown-15m-1761873300,10,0,0,2653
btc-updown-15m-1761874200,2,0,0,513
btc-updown-15m-1761875100,28,6,4,7197
btc-updown-15m-1761876900,2,0,0,573
btc-updown-15m-1761877800,0,0,0,307
btc-updown-15m-1761878700,26,2,2,6614
btc-updown-15m-1761879600,0,0,0,403
btc-updown-15m-1761881400,2,0,0,729
btc-updown-15m-1761882300,0,0,0,403
btc-updown-15m-1761883200,2,0,0,835
btc-updown-15m-1761884100,0,0,0,299
btc-updown-15m-1761885900,10,0,0,2839
btc-updown-15m-1761886800,0,0,0,347
btc-updown-15m-1761887700,6,0,0,1659
btc-updown-15m-1761888600,18,2,0,4781
btc-updown-15m-1761890400,0,0,0,378
btc-updown-15m-1761891300,26,10,10,6819
btc-updown-15m-1761892200,2,0,0,926
btc-updown-15m-1761893100,2,0,0,892
btc-updown-15m-1761894900,4,0,0,1315
btc-updown-15m-1761895800,4,0,0,996
btc-updown-15m-1761896700,18,0,0,4828
btc-updown-15m-1761897600,6,0,0,1791
btc-updown-15m-1761899400,22,4,2,5506
btc-updown-15m-1761900300,0,0,0,440
btc-updown-15m-1761901200,14,0,0,3781
btc-updown-15m-1761903000,18,0,0,4486
btc-updown-15m-1761903900,4,0,0,1302
btc-updown-15m-1761904800,12,4,2,3221
btc-updown-15m-1761905700,10,2,2,2685
btc-updown-15m-1761907500,2,0,0,535
btc-updown-15m-1761908400,0,0,0,303
btc-updown-15m-1761909300,22,4,4,5789
btc-updown-15m-1761910200,8,0,0,2087
btc-updown-15m-1761912000,0,0,0,377
btc-updown-15m-1761912900,34,4,0,8395
btc-updown-15m-1761916500,26,0,0,6823
btc-updown-15m-1761917400,4,0,0,1475
btc-updown-15m-1761919200,38,6,6,9761
btc-updown-15m-1761920100,22,6,6,5563
btc-updown-15m-1761921000,8,0,0,2430
btc-updown-15m-1761921900,4,0,0,1470
btc-updown-15m-1761923700,8,0,0,2094
btc-updown-15m-1761924600,10,0,0,2574
btc-updown-15m-1761925500,6,0,0,1944
btc-updown-15m-1761926400,14,0,0,3555
btc-updown-15m-1761937200,10,0,0,2893
btc-updown-15m-1761938100,6,0,0,1789
btc-updown-15m-1761939000,6,0,0,1494
btc-updown-15m-1761940800,16,2,2,4361
btc-updown-15m-1761941700,8,0,0,1990
btc-updown-15m-1761942600,0,0,0,458
btc-updown-15m-1761943500,48,2,2,11971
btc-updown-15m-1761945300,2,0,0,778
btc-updown-15m-1761946200,10,0,0,2699
btc-updown-15m-1761947100,20,4,4,5145
btc-updown-15m-1761953400,14,0,0,3389
btc-updown-15m-1761956100,6,0,0,1501
btc-updown-15m-1761957000,14,2,2,3741
btc-updown-15m-1761957900,2,0,0,606
btc-updown-15m-1761958800,10,2,0,2599
btc-updown-15m-1761959700,4,0,0,1325
btc-updown-15m-1761960600,0,0,0,294
btc-updown-15m-1761961500,2,0,0,601
btc-updown-15m-1761962400,0,0,0,281
btc-updown-15m-1761963300,18,0,0,4549
btc-updown-15m-1761965100,2,0,0,620
btc-updown-15m-1761966000,2,0,0,491
btc-updown-15m-1761966900,2,0,0,687
btc-updown-15m-1762070400,2,0,0,637
btc-updown-15m-1762071300,54,2,2,13680
btc-updown-15m-1762072200,76,8,6,19242
btc-updown-15m-1762073100,46,10,2,11751
btc-updown-15m-1762074000,0,0,0,240
btc-updown-15m-1762075800,0,0,0,267
btc-updown-15m-1762076700,2,0,0,932
btc-updown-15m-1762077600,64,0,0,16510
btc-updown-15m-1762078500,0,0,0,471
btc-updown-15m-1762079400,2,0,0,585
btc-updown-15m-1762080300,14,2,2,3750
btc-updown-15m-1762081200,0,0,0,442
btc-updown-15m-1762146000,28,6,6,6980
btc-updown-15m-1762146900,56,12,2,13808
btc-updown-15m-1762148700,40,6,6,9995
btc-updown-15m-1762149600,0,0,0,349
btc-updown-15m-1762150500,4,0,0,1101
btc-updown-15m-1762151400,38,10,10,9620
btc-updown-15m-1762152300,8,4,4,2407
btc-updown-15m-1762153200,58,16,12,14605
btc-updown-15m-1762154100,0,0,0,475
btc-updown-15m-1762155000,24,6,6,6288
btc-updown-15m-1762156800,2,0,0,460
btc-updown-15m-1762157700,0,0,0,375
btc-updown-15m-1762158600,84,30,22,21209
btc-updown-15m-1762159500,54,0,0,13702
btc-updown-15m-1762160400,4,0,0,1222
btc-updown-15m-1762161300,4,0,0,1421
btc-updown-15m-1762162200,22,4,4,5702
btc-updown-15m-1762163100,6,0,0,1709
btc-updown-15m-1762164000,6,0,0,1786
btc-updown-15m-1762165800,6,0,0,1689
btc-updown-15m-1762166700,28,2,2,7367
btc-updown-15m-1762167600,6,0,0,1626
btc-updown-15m-1762189200,2,0,0,603
btc-updown-15m-1762190100,2,0,0,510
btc-updown-15m-1762191000,2,0,0,576
btc-updown-15m-1762191900,92,18,14,22859
btc-updown-15m-1762192800,4,2,0,1052
btc-updown-15m-1762194600,84,0,0,21162
btc-updown-15m-1762195500,68,8,6,17102
btc-updown-15m-1762196400,16,2,2,3983
btc-updown-15m-1762197300,8,0,0,2280
btc-updown-15m-1762198200,0,0,0,429
btc-updown-15m-1762199100,6,0,0,1841
btc-updown-15m-1762200000,0,0,0,165
btc-updown-15m-1762200900,70,10,8,17504
btc-updown-15m-1762201800,54,2,2,13448
btc-updown-15m-1762203600,70,18,18,17820
btc-updown-15m-1762204500,70,10,8,17441
btc-updown-15m-1762205400,2,2,2,833
btc-updown-15m-1762206300,10,2,2,2681
btc-updown-15m-1762207200,0,0,0,309
btc-updown-15m-1762208100,0,0,0,377
btc-updown-15m-1762209000,2,0,0,613
btc-updown-15m-1762209900,12,0,0,2910
btc-updown-15m-1762211700,0,0,0,280
btc-updown-15m-1762212600,0,0,0,262
btc-updown-15m-1762213500,12,0,0,3087
btc-updown-15m-1762214400,2,0,0,496
btc-updown-15m-1762215300,0,0,0,329
btc-updown-15m-1762216200,2,0,0,549
btc-updown-15m-1762217100,0,0,0,379
btc-updown-15m-1762218000,12,2,2,3306
btc-updown-15m-1762218900,2,0,0,729
btc-updown-15m-1762220700,50,4,2,12607
btc-updown-15m-1762221600,50,4,2,12802
btc-updown-15m-1762222500,44,14,12,11099
btc-updown-15m-1762223400,2,0,0,499
btc-updown-15m-1762224300,0,0,0,393
btc-updown-15m-1762225200,0,0,0,461
btc-updown-15m-1762226100,68,12,10,16937
btc-updown-15m-1762227000,0,0,0,430
btc-updown-15m-1762228800,56,14,10,14221
btc-updown-15m-1762229700,2,0,0,632
btc-updown-15m-1762230600,34,10,10,8713
btc-updown-15m-1762231500,20,0,0,5085
btc-updown-15m-1762243200,2,0,0,746
btc-updown-15m-1762244100,2,0,0,887
btc-updown-15m-1762245000,4,0,0,987
btc-updown-15m-1762245900,2,0,0,585
btc-updown-15m-1762246800,4,0,0,1132
btc-updown-15m-1762248600,72,8,8,17862
btc-updown-15m-1762249500,62,10,6,15458
btc-updown-15m-1762250400,32,0,0,8064
btc-updown-15m-1762251300,72,6,2,18118
btc-updown-15m-1762252200,32,0,0,8025
btc-updown-15m-1762253100,84,20,16,20807
btc-updown-15m-1762254000,2,0,0,775
btc-updown-15m-1762254900,8,0,0,2058
btc-updown-15m-1762256700,76,12,8,19117
btc-updown-15m-1762257600,0,0,0,457
btc-updown-15m-1762258500,6,0,0,1826
btc-updown-15m-1762259400,40,2,2,10077
btc-updown-15m-1762260300,30,6,6,7623
btc-updown-15m-1762261200,26,6,6,6620
btc-updown-15m-1762262100,2,0,0,801
btc-updown-15m-1762263000,2,0,0,995
btc-updown-15m-1762263900,0,0,0,443
btc-updown-15m-1762265700,4,2,2,1312
btc-updown-15m-1762266600,74,18,16,18194
btc-updown-15m-1762267500,2,0,0,592
btc-updown-15m-1762268400,46,0,0,11581
btc-updown-15m-1762269300,2,0,0,878
btc-updown-15m-1762270200,2,0,0,800
btc-updown-15m-1762271100,0,0,0,460
btc-updown-15m-1762272000,56,2,2,13683
btc-updown-15m-1762273800,72,8,8,17930
btc-updown-15m-1762274700,2,0,0,702
btc-updown-15m-1762275600,2,0,0,526
btc-updown-15m-1762276500,80,12,8,20085
btc-updown-15m-1762277400,62,6,6,15570
btc-updown-15m-1762278300,18,2,2,4404
btc-updown-15m-1762279200,36,0,0,9279
btc-updown-15m-1762280100,34,0,0,8547
btc-updown-15m-1762281000,12,0,0,3325
btc-updown-15m-1762282800,66,2,2,16482
btc-updown-15m-1762283700,52,4,4,12887
btc-updown-15m-1762284600,2,0,0,629
btc-updown-15m-1762285500,4,0,0,941
btc-updown-15m-1762286400,76,10,8,19164
btc-updown-15m-1762287300,84,4,2,20927
btc-updown-15m-1762288200,4,0,0,1213
btc-updown-15m-1762289100,34,2,2,8452
btc-updown-15m-1762290900,14,2,2,3817
btc-updown-15m-1762291800,2,0,0,502
btc-updown-15m-1762292700,0,0,0,284
btc-updown-15m-1762293600,0,0,0,245
btc-updown-15m-1762294500,30,4,4,7749
btc-updown-15m-1762295400,56,4,2,14146
btc-updown-15m-1762296300,56,4,2,14190
btc-updown-15m-1762297200,32,6,6,7948
btc-updown-15m-1762298100,42,4,4,10555
btc-updown-15m-1762299900,12,0,0,3474
btc-updown-15m-1762300800,2,0,0,580
btc-updown-15m-1762301700,62,4,2,15469
btc-updown-15m-1762302600,0,0,0,459
btc-updown-15m-1762303500,8,0,0,2096
btc-updown-15m-1762304400,4,0,0,1216
btc-updown-15m-1762305300,2,0,0,586
btc-updown-15m-1762306200,20,0,0,4885
btc-updown-15m-1762308000,4,0,0,1360
btc-updown-15m-1762308900,22,0,0,5743
btc-updown-15m-1762309800,4,2,2,958
btc-updown-15m-1762310700,56,4,0,13822
btc-updown-15m-1762311600,64,6,4,15901
btc-updown-15m-1762312500,2,0,0,956
btc-updown-15m-1762313400,48,4,4,12048
btc-updown-15m-1762321500,6,2,2,1525
btc-updown-15m-1762322400,10,0,0,2777
btc-updown-15m-1762324200,42,2,0,10434
btc-updown-15m-1762325100,2,0,0,945
btc-updown-15m-1762326000,2,0,0,502
btc-updown-15m-1762326900,20,0,0,5153
btc-updown-15m-1762327800,58,4,0,14602
btc-updown-15m-1762328700,28,0,0,6949
btc-updown-15m-1762329600,2,0,0,788
btc-updown-15m-1762330500,0,0,0,401
btc-updown-15m-1762332300,12,0,0,3066
btc-updown-15m-1762333200,32,0,0,7977
btc-updown-15m-1762334100,72,4,4,17870
btc-updown-15m-1762335000,40,0,0,10146
btc-updown-15m-1762335900,38,2,0,9688
btc-updown-15m-1762355700,0,0,0,15
btc-updown-15m-1762356600,6,2,2,1479
btc-updown-15m-1762357500,28,2,2,7091
btc-updown-15m-1762358400,2,0,0,944
btc-updown-15m-1762360200,50,8,6,12682
btc-updown-15m-1762361100,2,0,0,701
btc-updown-15m-1762362000,2,0,0,757
btc-updown-15m-1762362900,0,0,0,191
btc-updown-15m-1762363800,70,6,4,17679
btc-updown-15m-1762364700,62,4,4,15718
btc-updown-15m-1762365600,58,6,4,14786
btc-updown-15m-1762366500,16,2,0,3997
btc-updown-15m-1762369200,2,0,0,645
btc-updown-15m-1762370100,20,0,0,5183
btc-updown-15m-1762371000,14,0,0,3854
btc-updown-15m-1762371900,12,0,0,3420
btc-updown-15m-1762372800,0,0,0,438
btc-updown-15m-1762373700,12,0,0,3157
btc-updown-15m-1762374600,20,0,0,5292
btc-updown-15m-1762375500,68,10,8,16935
btc-updown-15m-1762376400,2,0,0,831
btc-updown-15m-1762378200,34,6,4,8709
btc-updown-15m-1762379100,26,2,2,6848
btc-updown-15m-1762380000,0,0,0,352
btc-updown-15m-1762380900,6,2,2,1656
btc-updown-15m-1762381800,2,0,0,665
btc-updown-15m-1762382700,2,0,0,812
btc-updown-15m-1762383600,20,2,0,5199
btc-updown-15m-1762384500,2,0,0,620
btc-updown-15m-1762386300,2,0,0,735
btc-updown-15m-1762387200,22,0,0,5871
btc-updown-15m-1762388100,0,0,0,483
btc-updown-15m-1762389000,42,2,0,10606
btc-updown-15m-1762389900,2,0,0,615
btc-updown-15m-1762390800,0,0,0,454
btc-updown-15m-1762391700,2,0,0,758
btc-updown-15m-1762392600,0,0,0,153
btc-updown-15m-1762393500,30,4,2,7463
btc-updown-15m-1762395300,54,2,0,13839
btc-updown-15m-1762396200,2,0,0,654
btc-updown-15m-1762397100,14,6,2,3423
btc-updown-15m-1762398000,2,0,0,754
btc-updown-15m-1762398900,16,2,2,3912
btc-updown-15m-1762399800,22,2,2,5644
btc-updown-15m-1762400700,24,0,0,5951
btc-updown-15m-1762401600,6,0,0,1514
btc-updown-15m-1762403400,18,0,0,4688
btc-updown-15m-1762404300,14,0,0,3720
btc-updown-15m-1762405200,2,0,0,648
btc-updown-15m-1762406100,36,0,0,8981
btc-updown-15m-1762407000,2,0,0,583
btc-updown-15m-1762407900,4,0,0,1085
btc-updown-15m-1762408800,22,0,0,5557
btc-updown-15m-1762409700,2,0,0,655
btc-updown-15m-1762410600,4,0,0,1016
btc-updown-15m-1762412400,44,0,0,10925
btc-updown-15m-1762413300,16,0,0,4288
btc-updown-15m-1762414200,12,0,0,3060
btc-updown-15m-1762421400,24,6,2,5856
btc-updown-15m-1762422300,12,2,2,3348
btc-updown-15m-1762423200,14,0,0,3711
btc-updown-15m-1762424100,4,0,0,1388
btc-updown-15m-1762425000,4,0,0,1192
btc-updown-15m-1762426800,2,0,0,602
btc-updown-15m-1762427700,8,0,0,2204
btc-updown-15m-1762428600,18,0,0,4743
btc-updown-15m-1762429500,38,0,0,9383
btc-updown-15m-1762430400,24,2,2,6277
btc-updown-15m-1762431300,0,0,0,243
btc-updown-15m-1762432200,4,0,0,968
btc-updown-15m-1762433100,14,0,0,3502
btc-updown-15m-1762434000,2,0,0,920
btc-updown-15m-1762435800,2,0,0,839
btc-updown-15m-1762436700,50,8,2,12446
btc-updown-15m-1762437600,0,0,0,430
btc-updown-15m-1762438500,8,2,2,2067
btc-updown-15m-1762439400,18,4,4,4502
btc-updown-15m-1762440300,0,0,0,455
btc-updown-15m-1762441200,36,2,0,9274
btc-updown-15m-1762442100,6,0,0,1667
btc-updown-15m-1762444800,28,4,2,7319
btc-updown-15m-1762445700,64,10,8,15942
btc-updown-15m-1762446600,0,0,0,337
btc-updown-15m-1762447500,22,0,0,5548
btc-updown-15m-1762448400,28,2,2,7200
btc-updown-15m-1762449300,2,0,0,716
